driver id,car id,drive name,city,vechicle type,vechicle age,battery capacity(kw),total km driven,current charge percentage,estimated rangekm,batery health,vechicle-status,average energy per km kwh,charging cost,total maintanace cost,max speed,gross revenue,driver earnings
6444,106444,Driver_6444,Chennai,Hatchback,1.2,30,129291.7,57.4,100.1,86.2,Maintenance,0.172,2320.42,19105.21,140,187277.36,88565.78
6445,106445,Driver_6445,Hyderabad,SUV,2.7,40,247051.2,46.1,153.7,84.6,Active,0.12,2982.56,38050.76,160,614817.07,252986.2
6446,106446,Driver_6446,Hyderabad,Sedan,4.6,50,52806.1,20.3,64.2,83.9,Active,0.158,1790.59,33255.89,140,257598.96,104092.97
6447,106447,Driver_6447,Mumbai,SUV,2.0,50,194598.7,50.1,194.2,73.4,Active,0.129,4896.77,8912.95,140,353315.27,198714.72
6448,106448,Driver_6448,Chennai,SUV,6.8,40,109220.7,50.7,162.2,94.9,Inactive,0.125,3301.72,23403.43,140,435223.61,209781.31
6449,106449,Driver_6449,Bangalore,Mini EV,7.0,50,207820.9,50.3,204.5,81.4,Active,0.123,3221.94,31580.74,160,730735.83,314658.31
6450,106450,Driver_6450,Bangalore,SUV,4.0,60,55364.2,64.3,242.6,70.7,Active,0.159,965.31,19469.44,120,612901.22,408133.95
6451,106451,Driver_6451,Chennai,Hatchback,3.0,75,86868.0,37.9,182.2,73.0,Maintenance,0.156,2121.23,34531.33,120,776194.11,319851.76
6452,106452,Driver_6452,Delhi,SUV,7.1,60,206621.5,13.0,41.3,74.4,Active,0.189,2553.69,16851.08,120,54277.85,33017.26
6453,106453,Driver_6453,Mumbai,SUV,2.6,75,214712.0,83.5,393.9,94.9,Inactive,0.159,4075.34,25732.19,140,529123.51,238166.65
6454,106454,Driver_6454,Chennai,SUV,1.4,50,56057.1,27.1,90.3,80.6,Inactive,0.15,4240.64,14176.56,120,656400.2,303383.73
6455,106455,Driver_6455,Mumbai,Mini EV,2.8,40,157574.0,66.7,210.1,70.2,Inactive,0.127,3737.33,24976.25,160,799728.96,530496.97
6456,106456,Driver_6456,Mumbai,Sedan,2.1,50,131141.6,53.4,136.2,88.7,Active,0.196,1047.52,17736.91,160,337357.59,142539.75
6457,106457,Driver_6457,Chennai,Sedan,7.6,40,133374.3,73.8,182.2,87.6,Maintenance,0.162,1000.59,10732.2,160,68991.37,32672.98
6458,106458,Driver_6458,Delhi,Sedan,3.8,75,222670.2,13.5,75.0,76.2,Active,0.135,1051.24,29133.36,160,450081.09,303232.29
6459,106459,Driver_6459,Bangalore,Hatchback,3.4,50,173529.9,28.3,84.7,74.6,Active,0.167,3579.54,44331.1,120,724691.22,482470.49
6460,106460,Driver_6460,Delhi,SUV,5.2,50,245718.9,62.6,173.9,86.4,Maintenance,0.18,2691.94,12272.46,140,503883.46,243904.48
6461,106461,Driver_6461,Mumbai,SUV,7.6,60,194370.7,45.7,150.7,99.0,Active,0.182,2738.77,26002.7,120,628986.43,344892.17
6462,106462,Driver_6462,Chennai,Hatchback,4.5,30,114592.7,81.4,145.4,94.5,Active,0.168,984.89,10077.46,160,468318.72,231532.26
6463,106463,Driver_6463,Bangalore,Sedan,5.3,40,95509.4,31.9,88.6,93.4,Active,0.144,1038.67,44603.31,100,490173.61,263871.19
6464,106464,Driver_6464,Bangalore,Mini EV,7.9,30,221834.2,72.4,132.4,98.0,Inactive,0.164,2568.84,27758.33,160,345144.46,172468.95
6465,106465,Driver_6465,Delhi,Mini EV,1.8,30,73553.7,26.2,40.5,95.8,Maintenance,0.194,1238.03,12311.9,160,566299.42,283991.87
6466,106466,Driver_6466,Mumbai,SUV,3.5,40,66143.1,17.7,40.2,77.5,Active,0.176,4076.22,31970.95,140,335015.5,136844.06
6467,106467,Driver_6467,Delhi,SUV,4.1,40,196333.8,22.1,47.0,98.9,Active,0.188,3471.82,28814.56,140,567684.81,301488.93
6468,106468,Driver_6468,Hyderabad,SUV,0.6,30,180982.1,57.5,140.2,89.7,Active,0.123,1871.75,32496.74,140,261834.01,151917.6
6469,106469,Driver_6469,Delhi,Mini EV,5.0,60,88628.3,25.1,113.2,79.1,Inactive,0.133,3493.09,12653.92,120,99698.99,67468.71
6470,106470,Driver_6470,Hyderabad,Hatchback,3.7,50,72758.8,75.2,238.0,83.8,Active,0.158,515.77,45378.05,100,771332.86,427800.78
6471,106471,Driver_6471,Hyderabad,Hatchback,4.5,50,72831.2,55.1,204.1,72.8,Inactive,0.135,3158.86,31751.48,120,275236.92,123579.63
6472,106472,Driver_6472,Hyderabad,Mini EV,2.1,60,107649.0,15.8,52.4,72.3,Active,0.181,2607.37,29213.88,100,511512.98,288241.85
6473,106473,Driver_6473,Hyderabad,Hatchback,7.4,75,26786.3,91.3,405.2,80.7,Active,0.169,4955.88,31011.12,160,188585.49,118617.25
6474,106474,Driver_6474,Mumbai,Hatchback,7.8,30,194733.2,73.5,126.0,89.9,Maintenance,0.175,3580.21,15265.4,140,192324.0,106216.35
6475,106475,Driver_6475,Hyderabad,SUV,6.8,50,57230.5,43.8,127.3,85.1,Active,0.172,2634.02,16082.31,140,59603.26,35154.37
6476,106476,Driver_6476,Delhi,Hatchback,0.9,30,45807.0,64.0,96.5,71.6,Maintenance,0.199,2510.53,24863.76,100,530481.76,331333.7
6477,106477,Driver_6477,Mumbai,SUV,3.3,60,113320.8,22.7,69.8,91.6,Maintenance,0.195,4281.08,28877.11,140,74051.83,47561.47
6478,106478,Driver_6478,Chennai,Sedan,5.2,60,25254.8,86.5,318.4,84.8,Active,0.163,701.76,32944.65,160,672352.0,427244.13
6479,106479,Driver_6479,Delhi,SUV,3.1,75,249840.3,78.8,413.3,77.5,Active,0.143,1668.24,21211.36,140,486178.8,307570.05
6480,106480,Driver_6480,Chennai,SUV,1.5,75,143734.5,79.0,342.5,99.6,Inactive,0.173,4339.13,25882.7,160,742281.44,459879.82
6481,106481,Driver_6481,Delhi,Hatchback,0.9,30,101121.9,85.7,158.7,83.9,Active,0.162,1521.32,23778.54,160,593159.51,404065.7
6482,106482,Driver_6482,Mumbai,Sedan,1.8,40,117007.9,61.6,127.7,71.1,Inactive,0.193,748.58,30946.61,140,650639.1,353245.6
6483,106483,Driver_6483,Bangalore,Mini EV,6.8,30,120643.1,86.5,211.0,75.2,Inactive,0.123,683.74,15929.42,100,349451.88,241065.35
6484,106484,Driver_6484,Hyderabad,Sedan,1.4,75,163877.4,62.7,353.6,93.0,Maintenance,0.133,736.15,24869.77,100,321663.82,181403.12
6485,106485,Driver_6485,Bangalore,Hatchback,2.0,60,29602.1,69.7,305.3,89.6,Active,0.137,3154.32,47345.34,120,671698.24,470158.62
6486,106486,Driver_6486,Hyderabad,Mini EV,4.6,60,42214.3,23.9,88.5,96.4,Inactive,0.162,1470.92,28784.51,100,660447.37,317269.15
6487,106487,Driver_6487,Mumbai,SUV,8.0,50,209877.8,20.8,79.4,80.1,Maintenance,0.131,1529.68,27661.66,120,282889.99,194974.23
6488,106488,Driver_6488,Hyderabad,SUV,8.0,60,100136.7,90.3,279.3,91.7,Active,0.194,752.58,19827.26,100,283522.73,162934.49
6489,106489,Driver_6489,Chennai,Mini EV,3.5,50,166745.5,65.9,263.6,84.1,Maintenance,0.125,2920.27,19359.96,160,252313.17,171429.41
6490,106490,Driver_6490,Bangalore,Mini EV,0.7,60,139126.5,96.5,366.5,78.0,Maintenance,0.158,3122.12,43881.08,160,753755.01,315146.91
6491,106491,Driver_6491,Hyderabad,Mini EV,2.2,50,196822.3,39.3,158.5,75.7,Inactive,0.124,2436.59,34186.8,140,212671.84,132641.76
6492,106492,Driver_6492,Bangalore,Sedan,5.5,60,213531.0,48.3,195.8,74.2,Maintenance,0.148,3981.44,7743.57,160,491454.8,292715.21
6493,106493,Driver_6493,Hyderabad,SUV,5.4,40,124387.6,13.7,41.2,90.6,Active,0.133,4187.39,41672.02,100,547380.52,228544.61
6494,106494,Driver_6494,Bangalore,Hatchback,2.1,40,70238.1,35.6,91.9,85.0,Inactive,0.155,4215.67,16691.16,160,347640.69,191111.58
6495,106495,Driver_6495,Bangalore,Mini EV,3.4,60,51902.8,51.8,190.7,96.1,Inactive,0.163,3671.32,27204.72,100,502355.95,345388.12
6496,106496,Driver_6496,Mumbai,Sedan,5.9,40,7901.7,68.8,198.0,93.2,Active,0.139,4756.55,30324.73,160,738037.29,333664.84
6497,106497,Driver_6497,Mumbai,Mini EV,7.0,40,59601.2,29.3,88.1,87.2,Inactive,0.133,4483.0,30627.62,160,446844.15,253217.46
6498,106498,Driver_6498,Delhi,Sedan,4.8,50,218696.1,50.1,131.8,83.3,Inactive,0.19,3217.97,22371.49,100,362326.28,163831.08
6499,106499,Driver_6499,Chennai,Sedan,5.1,75,63884.3,94.6,567.6,96.7,Maintenance,0.125,4364.13,35595.33,140,516656.69,289131.22
6500,106500,Driver_6500,Chennai,SUV,3.8,30,101452.6,90.3,208.4,74.9,Inactive,0.13,741.47,28367.22,160,377811.08,190904.98
6501,106501,Driver_6501,Hyderabad,SUV,1.9,50,19982.8,45.0,159.6,70.7,Active,0.141,4423.67,21579.99,160,55275.54,25076.51
6502,106502,Driver_6502,Delhi,Mini EV,2.9,40,16584.1,63.0,131.9,97.8,Maintenance,0.191,3444.44,40442.16,160,330781.42,212376.84
6503,106503,Driver_6503,Mumbai,Hatchback,3.4,40,136701.1,79.8,203.3,72.0,Maintenance,0.157,902.1,13182.88,140,102398.5,49210.61
6504,106504,Driver_6504,Delhi,Sedan,5.3,30,227634.3,80.7,142.4,96.2,Inactive,0.17,4227.35,9968.92,140,597840.37,285847.02
6505,106505,Driver_6505,Delhi,Sedan,6.4,60,108631.8,60.8,248.2,86.6,Active,0.147,3670.66,21525.43,160,285213.17,150321.59
6506,106506,Driver_6506,Delhi,SUV,2.1,40,245385.1,86.6,206.2,70.5,Active,0.168,2920.32,23086.07,160,518317.54,284678.56
6507,106507,Driver_6507,Delhi,Sedan,7.1,60,71229.6,70.7,233.1,94.7,Maintenance,0.182,1198.16,22451.69,160,224117.42,98023.19
6508,106508,Driver_6508,Bangalore,Mini EV,0.6,40,122121.7,55.2,141.5,88.8,Maintenance,0.156,1691.28,35693.66,160,352420.57,230970.62
6509,106509,Driver_6509,Chennai,Hatchback,6.4,50,199731.0,39.6,151.1,89.7,Maintenance,0.131,2055.02,18686.87,140,782363.19,368566.81
6510,106510,Driver_6510,Delhi,Mini EV,3.5,60,96469.9,22.8,112.1,76.8,Active,0.122,2099.14,31906.55,120,342935.91,142261.03
6511,106511,Driver_6511,Hyderabad,SUV,3.8,75,44196.7,82.9,374.5,97.1,Inactive,0.166,2105.82,40100.08,160,144036.64,79381.16
6512,106512,Driver_6512,Hyderabad,Hatchback,4.2,40,145023.4,43.5,87.0,97.4,Inactive,0.2,3114.09,40987.9,140,165667.68,103951.62
6513,106513,Driver_6513,Hyderabad,SUV,2.6,60,203143.1,24.5,88.0,72.7,Inactive,0.167,953.04,28825.7,100,299745.7,166435.34
6514,106514,Driver_6514,Bangalore,SUV,2.9,50,45753.5,57.1,163.1,80.7,Active,0.175,3330.4,35979.94,120,787290.72,343549.15
6515,106515,Driver_6515,Delhi,Sedan,6.0,50,202938.3,86.6,318.4,94.0,Inactive,0.136,4882.9,24992.84,140,761758.55,428036.43
6516,106516,Driver_6516,Hyderabad,SUV,5.6,75,174038.2,31.3,158.6,80.6,Maintenance,0.148,3447.5,21786.31,120,404584.09,256953.72
6517,106517,Driver_6517,Mumbai,SUV,2.0,60,140891.0,90.8,391.9,72.4,Active,0.139,1902.88,7812.95,140,512465.73,343799.34
6518,106518,Driver_6518,Bangalore,Mini EV,6.9,60,134145.4,91.8,288.4,94.6,Maintenance,0.191,3246.94,30720.17,100,331860.71,220946.27
6519,106519,Driver_6519,Bangalore,SUV,6.0,75,236449.8,88.4,399.4,88.4,Active,0.166,3616.37,44908.12,140,293038.54,178509.06
6520,106520,Driver_6520,Bangalore,Hatchback,1.9,75,47458.0,89.8,452.0,89.0,Maintenance,0.149,3858.78,41891.49,140,218300.05,87357.4
6521,106521,Driver_6521,Delhi,SUV,4.5,50,170285.0,12.4,32.0,83.4,Inactive,0.194,2533.0,31674.12,140,176835.93,87319.04
6522,106522,Driver_6522,Mumbai,Mini EV,1.9,75,82212.2,23.8,89.7,93.1,Active,0.199,4459.33,16200.3,100,278231.05,148811.94
6523,106523,Driver_6523,Mumbai,Mini EV,6.5,40,154069.9,17.6,51.4,93.8,Maintenance,0.137,3847.12,23410.67,100,122133.97,56164.07
6524,106524,Driver_6524,Hyderabad,Sedan,1.9,50,86763.2,15.0,49.3,95.4,Inactive,0.152,3667.17,45280.74,120,210706.8,124273.03
6525,106525,Driver_6525,Bangalore,Sedan,2.2,60,122714.9,59.3,265.5,90.2,Active,0.134,2245.02,20990.58,100,132121.41,82470.15
6526,106526,Driver_6526,Bangalore,Hatchback,4.8,40,182310.7,59.5,125.3,76.3,Maintenance,0.19,1946.99,37123.93,140,280530.25,165145.41
6527,106527,Driver_6527,Delhi,SUV,3.3,40,96554.1,17.0,38.4,75.0,Maintenance,0.177,2580.25,26149.85,160,688915.3,420976.76
6528,106528,Driver_6528,Chennai,Sedan,2.3,30,203046.2,35.5,74.5,96.3,Maintenance,0.143,4705.42,31375.71,100,369707.89,198581.73
6529,106529,Driver_6529,Mumbai,Mini EV,1.0,50,67392.4,92.2,243.9,87.8,Maintenance,0.189,1922.62,32964.33,120,677449.74,283816.27
6530,106530,Driver_6530,Chennai,Sedan,3.0,60,31559.4,78.8,286.5,88.2,Active,0.165,3039.05,19378.85,140,714791.54,447588.24
6531,106531,Driver_6531,Delhi,Mini EV,6.2,50,164588.3,68.9,220.8,99.2,Maintenance,0.156,2836.68,40200.14,100,442991.74,221126.15
6532,106532,Driver_6532,Chennai,Mini EV,6.1,60,6667.6,23.6,107.3,80.1,Maintenance,0.132,1191.3,15860.81,120,60045.14,30335.52
6533,106533,Driver_6533,Delhi,Mini EV,3.7,75,165662.7,13.4,67.4,81.2,Active,0.149,1355.11,22916.06,120,790643.69,480975.5
6534,106534,Driver_6534,Hyderabad,Sedan,5.6,40,65721.1,85.5,215.1,89.9,Maintenance,0.159,4500.99,42820.84,140,767045.0,491858.71
6535,106535,Driver_6535,Mumbai,SUV,6.1,75,106464.5,11.9,72.0,93.3,Active,0.124,2189.61,22118.98,160,651304.88,351688.05
6536,106536,Driver_6536,Chennai,SUV,6.4,75,17180.8,73.9,426.3,95.3,Active,0.13,2215.83,41342.71,100,613677.58,393893.14
6537,106537,Driver_6537,Bangalore,Hatchback,3.0,50,85498.7,41.3,127.5,93.8,Maintenance,0.162,4208.86,10414.16,160,701714.62,491089.65
6538,106538,Driver_6538,Bangalore,Hatchback,7.1,50,161416.5,28.0,102.2,82.1,Maintenance,0.137,4725.92,28688.12,100,645841.98,262199.54
6539,106539,Driver_6539,Chennai,Sedan,4.8,40,141584.6,82.8,216.5,89.8,Active,0.153,3326.04,30340.44,120,186899.37,123327.46
6540,106540,Driver_6540,Bangalore,Sedan,5.5,40,161053.3,93.1,220.4,89.8,Maintenance,0.169,972.99,30880.99,140,589193.71,298630.53
6541,106541,Driver_6541,Hyderabad,Hatchback,0.9,50,232540.0,28.4,81.6,84.6,Inactive,0.174,3345.84,23099.1,120,150752.35,96680.1
6542,106542,Driver_6542,Chennai,Sedan,5.5,60,64402.0,69.4,226.3,79.8,Maintenance,0.184,661.59,17041.17,160,623052.57,281521.25
6543,106543,Driver_6543,Chennai,SUV,3.5,75,235613.9,40.1,169.9,77.4,Inactive,0.177,697.93,32213.93,100,590584.52,388816.59
6544,106544,Driver_6544,Bangalore,Sedan,1.5,30,44422.3,30.6,52.5,78.2,Active,0.175,860.29,31132.3,120,435343.99,275300.51
6545,106545,Driver_6545,Mumbai,SUV,5.8,75,27865.5,82.2,413.8,79.8,Active,0.149,2607.72,32723.47,120,559359.97,312709.17
6546,106546,Driver_6546,Delhi,Hatchback,0.7,30,33254.6,89.3,174.0,91.7,Active,0.154,4682.63,32539.68,100,397190.23,265942.92
6547,106547,Driver_6547,Mumbai,Sedan,7.3,30,205199.0,55.7,112.1,74.3,Inactive,0.149,1799.31,27204.83,160,278550.97,159303.66
6548,106548,Driver_6548,Bangalore,Hatchback,6.9,50,32072.4,33.8,85.8,88.2,Active,0.197,4771.92,26198.43,140,699310.56,397623.17
6549,106549,Driver_6549,Delhi,SUV,1.2,60,38045.4,89.2,299.0,79.1,Active,0.179,4080.22,29900.07,140,393661.03,207644.26
6550,106550,Driver_6550,Bangalore,Mini EV,2.8,75,84541.6,22.0,91.7,81.5,Inactive,0.18,3152.02,21305.26,100,701451.4,366160.17
6551,106551,Driver_6551,Mumbai,SUV,3.5,75,179128.6,40.3,243.7,98.5,Maintenance,0.124,2436.12,34266.38,140,587606.55,343688.22
6552,106552,Driver_6552,Chennai,SUV,4.9,40,9167.6,27.8,87.6,90.7,Active,0.127,4452.95,8830.69,100,643901.77,326254.17
6553,106553,Driver_6553,Chennai,Sedan,1.4,75,216812.7,22.4,90.3,95.7,Maintenance,0.186,2363.2,24011.41,160,783584.41,498705.58
6554,106554,Driver_6554,Hyderabad,SUV,5.0,75,198084.5,59.4,362.2,78.4,Inactive,0.123,4947.18,18420.31,140,459984.27,305923.31
6555,106555,Driver_6555,Mumbai,Hatchback,2.3,50,161457.6,88.3,221.9,88.1,Maintenance,0.199,3181.51,17484.87,120,162652.56,79598.3
6556,106556,Driver_6556,Chennai,Sedan,7.4,60,35804.1,84.2,323.8,74.3,Active,0.156,2956.78,22108.44,140,460132.15,211248.82
6557,106557,Driver_6557,Hyderabad,SUV,7.9,30,8595.9,48.8,96.3,75.3,Active,0.152,4385.57,14453.27,100,475821.98,287527.46
6558,106558,Driver_6558,Mumbai,SUV,7.0,50,138163.1,83.6,230.9,98.9,Inactive,0.181,1186.57,21689.93,100,764993.98,309206.48
6559,106559,Driver_6559,Bangalore,Sedan,3.2,40,29751.1,99.4,265.1,96.3,Maintenance,0.15,1004.99,31292.37,100,285320.71,182168.01
6560,106560,Driver_6560,Mumbai,Sedan,5.1,75,199660.3,85.6,396.3,97.1,Maintenance,0.162,3013.19,33292.36,140,565413.71,256549.97
6561,106561,Driver_6561,Bangalore,Mini EV,1.3,30,49512.8,86.6,191.0,90.7,Maintenance,0.136,3896.51,26881.65,100,92487.35,64731.57
6562,106562,Driver_6562,Chennai,Sedan,6.6,30,194111.2,88.7,194.2,97.1,Active,0.137,4114.27,31352.94,160,556600.39,332407.68
6563,106563,Driver_6563,Mumbai,SUV,5.9,40,227144.7,79.7,198.0,74.1,Inactive,0.161,3106.41,36310.84,160,271793.17,115041.53
6564,106564,Driver_6564,Bangalore,Sedan,4.0,60,55175.1,93.4,352.5,84.3,Inactive,0.159,2597.91,12513.14,160,421321.07,285097.15
6565,106565,Driver_6565,Mumbai,Mini EV,2.2,60,101736.1,76.1,233.0,76.0,Active,0.196,4428.68,46174.93,160,156106.82,96900.23
6566,106566,Driver_6566,Chennai,Sedan,4.4,30,93413.0,73.9,173.2,98.6,Inactive,0.128,2016.51,42613.48,160,739835.22,369104.71
6567,106567,Driver_6567,Hyderabad,Hatchback,6.5,50,233925.5,77.3,278.1,90.3,Inactive,0.139,1237.49,32546.89,160,415343.18,230967.37
6568,106568,Driver_6568,Delhi,Mini EV,4.3,40,203501.8,54.5,121.1,86.7,Maintenance,0.18,3540.01,21367.05,120,197838.2,94947.54
6569,106569,Driver_6569,Mumbai,SUV,7.9,60,138409.2,44.9,212.1,85.6,Maintenance,0.127,531.34,26759.58,100,95704.41,40439.64
6570,106570,Driver_6570,Hyderabad,SUV,6.6,40,148313.1,47.8,139.6,74.6,Inactive,0.137,3378.46,23915.72,100,605710.94,315666.98
6571,106571,Driver_6571,Bangalore,Sedan,6.7,30,153177.9,10.2,18.3,83.4,Inactive,0.167,2924.27,30474.85,100,507694.55,293533.05
6572,106572,Driver_6572,Mumbai,Sedan,6.3,30,29349.4,10.1,15.2,77.4,Active,0.199,1679.23,19370.99,160,661108.58,430126.64
6573,106573,Driver_6573,Bangalore,Mini EV,1.4,60,76493.9,65.8,221.8,70.3,Maintenance,0.178,1782.79,20301.0,140,77090.98,43996.62
6574,106574,Driver_6574,Bangalore,SUV,5.4,30,50745.7,79.6,143.9,91.3,Inactive,0.166,809.01,26774.32,120,765296.86,315627.58
6575,106575,Driver_6575,Chennai,Sedan,6.7,60,43215.3,42.6,128.4,89.2,Inactive,0.199,651.37,35041.61,100,539557.68,315554.8
6576,106576,Driver_6576,Mumbai,SUV,4.8,40,203984.3,83.9,195.1,80.2,Maintenance,0.172,656.27,33711.74,160,483493.29,209837.17
6577,106577,Driver_6577,Delhi,Sedan,3.7,75,48707.4,26.2,153.5,76.7,Inactive,0.128,1050.64,15995.45,140,416999.07,282728.37
6578,106578,Driver_6578,Delhi,Hatchback,5.7,40,173520.8,63.9,151.2,77.7,Inactive,0.169,1373.98,14597.61,120,502482.36,329789.43
6579,106579,Driver_6579,Bangalore,Mini EV,1.3,75,16266.5,99.7,558.0,99.6,Inactive,0.134,3416.98,42444.55,160,102669.89,45273.78
6580,106580,Driver_6580,Hyderabad,Mini EV,1.6,60,188154.4,53.2,195.8,73.1,Maintenance,0.163,2571.53,35906.38,100,159668.56,94557.64
6581,106581,Driver_6581,Hyderabad,Sedan,6.0,40,173385.5,19.1,60.2,87.8,Inactive,0.127,1289.58,18110.54,160,765358.48,437558.86
6582,106582,Driver_6582,Chennai,Sedan,3.2,40,100658.7,24.3,56.2,91.6,Active,0.173,3604.26,30400.27,120,601744.49,278384.57
6583,106583,Driver_6583,Hyderabad,SUV,7.9,50,109751.7,68.0,197.7,91.2,Active,0.172,2310.66,43728.48,140,579612.8,297974.1
6584,106584,Driver_6584,Hyderabad,Hatchback,6.3,50,142142.0,68.7,266.3,97.6,Inactive,0.129,4310.42,38211.59,120,270719.2,182981.09
6585,106585,Driver_6585,Mumbai,Hatchback,5.7,75,13542.8,87.4,428.4,75.0,Maintenance,0.153,886.33,6241.66,100,536313.1,263475.25
6586,106586,Driver_6586,Bangalore,Sedan,0.9,60,155304.9,12.8,38.8,93.4,Active,0.198,2295.42,15686.12,100,120618.95,54716.51
6587,106587,Driver_6587,Hyderabad,Sedan,3.9,75,163097.6,17.6,83.0,70.9,Active,0.159,4898.17,33159.78,120,548736.2,239441.73
6588,106588,Driver_6588,Delhi,Hatchback,1.6,50,184450.6,64.3,181.6,86.9,Inactive,0.177,1266.48,41737.46,120,685925.26,287161.24
6589,106589,Driver_6589,Chennai,Mini EV,1.7,30,37543.5,56.7,109.0,99.7,Inactive,0.156,4896.25,27186.47,160,50782.86,20644.75
6590,106590,Driver_6590,Hyderabad,Hatchback,3.1,50,175868.6,27.7,82.0,96.0,Maintenance,0.169,3932.6,19856.97,160,467742.15,191027.64
6591,106591,Driver_6591,Mumbai,Hatchback,1.7,60,86397.1,22.1,107.8,89.3,Active,0.123,1845.77,26500.2,120,578748.19,250263.65
6592,106592,Driver_6592,Bangalore,Mini EV,5.5,50,12885.6,20.6,72.0,77.1,Active,0.143,2157.44,29173.33,160,645119.5,381494.54
6593,106593,Driver_6593,Hyderabad,SUV,5.1,40,50372.2,46.1,129.0,80.1,Inactive,0.143,1272.72,35786.01,120,275919.65,139225.13
6594,106594,Driver_6594,Bangalore,Sedan,5.4,50,213028.4,67.5,272.2,80.2,Maintenance,0.124,1440.9,22940.92,140,182644.4,90729.04
6595,106595,Driver_6595,Hyderabad,SUV,4.8,40,225009.4,12.3,24.6,87.3,Active,0.2,3563.01,25126.03,160,683443.9,402671.77
6596,106596,Driver_6596,Mumbai,Hatchback,3.9,50,238408.4,57.3,174.7,90.5,Maintenance,0.164,1408.69,34502.92,160,118070.95,49614.5
6597,106597,Driver_6597,Bangalore,Hatchback,2.2,40,63286.6,12.4,30.6,84.4,Inactive,0.162,1764.6,27671.31,160,142949.65,69026.23
6598,106598,Driver_6598,Chennai,Hatchback,6.9,40,155041.5,79.4,262.5,72.7,Inactive,0.121,2399.53,14943.04,160,529915.01,305694.0
6599,106599,Driver_6599,Chennai,Mini EV,6.4,75,104704.9,86.5,453.7,95.0,Inactive,0.143,3730.8,19518.03,140,441502.51,244562.72
6600,106600,Driver_6600,Hyderabad,SUV,1.1,50,126242.9,58.5,187.5,98.6,Inactive,0.156,1631.51,30597.69,120,347349.7,205543.92
6601,106601,Driver_6601,Mumbai,Sedan,1.5,50,200975.0,56.4,154.9,96.3,Active,0.182,2080.71,25117.65,140,714247.58,291717.24
6602,106602,Driver_6602,Mumbai,Hatchback,3.2,75,132698.0,67.5,301.3,77.2,Active,0.168,2659.17,30482.32,100,313009.19,172775.86
6603,106603,Driver_6603,Bangalore,Hatchback,5.1,40,54547.0,14.3,31.3,98.8,Maintenance,0.183,4762.05,10147.32,160,711485.81,300915.03
6604,106604,Driver_6604,Mumbai,Mini EV,4.6,75,100885.5,26.8,105.8,71.5,Maintenance,0.19,3020.75,35461.93,160,89118.81,47574.1
6605,106605,Driver_6605,Delhi,SUV,1.5,30,213592.0,76.1,173.0,89.1,Inactive,0.132,1424.38,35853.19,160,103603.66,72474.41
6606,106606,Driver_6606,Hyderabad,Mini EV,3.8,30,98411.9,82.0,177.0,73.1,Inactive,0.139,3499.65,11129.57,140,639349.77,403382.42
6607,106607,Driver_6607,Bangalore,Hatchback,1.4,60,58988.8,12.4,41.3,86.8,Active,0.18,3945.9,27141.35,140,491483.19,332024.41
6608,106608,Driver_6608,Mumbai,SUV,4.0,30,168311.8,54.7,132.3,89.0,Active,0.124,3986.21,21593.87,140,461739.6,265582.49
6609,106609,Driver_6609,Delhi,SUV,8.0,40,109864.8,77.7,203.1,86.7,Maintenance,0.153,4546.89,13699.69,140,697876.32,326217.25
6610,106610,Driver_6610,Mumbai,Sedan,3.9,50,56653.3,34.5,125.0,77.3,Active,0.138,3449.43,25639.82,100,683531.07,381306.62
6611,106611,Driver_6611,Chennai,Hatchback,5.7,60,31073.6,58.7,288.7,96.5,Inactive,0.122,3599.61,5836.94,120,397203.07,217765.83
6612,106612,Driver_6612,Hyderabad,Hatchback,0.9,75,203026.4,39.4,166.0,83.7,Maintenance,0.178,3810.8,11703.36,160,679184.47,458007.51
6613,106613,Driver_6613,Mumbai,Mini EV,7.3,60,30928.0,38.5,135.1,77.3,Maintenance,0.171,2342.13,6824.12,140,621836.37,264954.9
6614,106614,Driver_6614,Chennai,Hatchback,6.6,75,21478.8,26.1,139.8,90.6,Active,0.14,894.12,7969.24,100,500617.4,252075.32
6615,106615,Driver_6615,Delhi,SUV,5.9,50,187843.5,18.0,46.6,93.7,Inactive,0.193,3289.96,20819.99,120,690201.94,412152.96
6616,106616,Driver_6616,Hyderabad,SUV,3.9,40,26953.5,41.4,91.5,87.7,Maintenance,0.181,3656.99,19971.98,160,466689.88,197298.45
6617,106617,Driver_6617,Mumbai,Hatchback,0.8,60,185517.8,33.2,150.9,75.1,Maintenance,0.132,1616.31,27788.21,160,786847.68,323652.99
6618,106618,Driver_6618,Bangalore,Hatchback,4.8,50,241711.1,27.4,108.7,88.0,Inactive,0.126,4145.36,26067.66,140,616312.36,418635.47
6619,106619,Driver_6619,Chennai,Mini EV,1.0,60,63938.4,11.6,51.6,80.7,Inactive,0.135,634.93,25777.43,140,717873.84,447584.91
6620,106620,Driver_6620,Mumbai,Hatchback,5.1,50,90829.7,46.1,184.4,88.8,Inactive,0.125,1917.22,34013.69,100,691949.24,469834.38
6621,106621,Driver_6621,Mumbai,Mini EV,1.3,75,204784.1,79.4,342.2,91.7,Maintenance,0.174,1512.44,41807.68,100,644675.79,444262.08
6622,106622,Driver_6622,Chennai,SUV,6.1,40,81423.3,51.2,165.2,84.1,Active,0.124,3490.13,8524.56,100,536371.97,305717.65
